18.791653	18.869637	19.025398	19.258501	19.568230	19.953508	20.412800	20.943972	21.544128	22.209425	22.934834	23.713898	24.538458	25.398394	26.281374	27.172729	28.055466	28.910524	29.717400	30.455103	31.103436	31.644310	32.062832	32.347866	32.492161	32.492161	32.347866	32.062828	31.644310	31.103436	30.455103	29.717400	28.910524	28.055466	27.172729	26.281372	25.398392	24.538456	23.713898	22.934834	22.209425	21.544130	20.943972	20.412802	19.953510	19.568232	19.258501	19.025398	18.869637	18.791655	
20.260639	20.347618	20.521429	20.781746	21.128017	21.559383	22.074547	22.671646	23.348055	24.100161	24.923092	25.810389	26.753649	27.742125	28.762331	29.797716	30.828512	31.831896	32.782661	33.654518	34.421944	35.062275	35.557327	35.894066	36.064354	36.064354	35.894066	35.557327	35.062275	34.421944	33.654518	32.782661	31.831896	30.828512	29.797716	28.762331	27.742125	26.753649	25.810389	24.923092	24.100163	23.348055	22.671648	22.074549	21.559383	21.128019	20.781746	20.521429	20.347618	20.260639	
21.667559	21.763773	21.956129	22.244459	22.628443	23.107517	23.680761	24.346741	25.103294	25.947294	26.874319	27.878258	28.950848	30.081104	31.254713	32.453415	33.654514	34.830788	35.951069	36.981934	37.890507	38.647945	39.232155	39.628437	39.828415	39.828415	39.628437	39.232155	38.647945	37.890511	36.981937	35.951073	34.830788	33.654514	32.453415	31.254713	30.081104	28.950848	27.878258	26.874317	25.947294	25.103292	24.346739	23.680761	23.107517	22.628443	22.244461	21.956129	21.763773	21.667559	
23.007456	23.113052	23.324272	23.641146	24.063648	24.591616	25.224630	25.961857	26.801832	27.742199	28.779356	29.907995	31.120537	32.406376	33.750988	35.134899	36.532631	37.911995	39.234245	40.456039	41.533733	42.429626	43.117107	43.580925	43.814045	43.814045	43.580925	43.117107	42.429626	41.533733	40.456043	39.234249	37.911995	36.532631	35.134899	33.750988	32.406376	31.120537	29.907997	28.779356	27.742199	26.801832	25.961857	25.224630	24.591618	24.063648	23.641146	23.324272	23.113052	23.007456	
24.275501	24.390514	24.620689	24.966290	25.427652	26.005112	26.698877	27.508892	28.434633	29.474833	30.627134	31.887600	33.250046	34.705162	36.239250	37.832684	39.457962	41.077793	42.644005	44.099064	45.382404	46.442368	47.247604	47.785461	48.053886	48.053886	47.785461	47.247604	46.442368	45.382408	44.099064	42.644005	41.077793	39.457962	37.832684	36.239250	34.705158	33.250050	31.887602	30.627136	29.474833	28.434633	27.508892	26.698877	26.005112	25.427652	24.966288	24.620689	24.390514	24.275501	
25.467062	25.591393	25.840336	26.214428	26.714428	27.341244	28.095837	28.979097	29.991667	31.133705	32.404552	33.802277	35.322987	36.959862	38.701656	40.530518	42.418900	44.325554	46.191452	47.938591	49.477711	50.731808	51.666462	52.279755	52.582153	52.582157	52.279758	51.666462	50.731804	49.477711	47.938591	46.191456	44.325554	42.418900	40.530518	38.701656	36.959862	35.322987	33.802277	32.404556	31.133705	29.991669	28.979097	28.095837	27.341244	26.714428	26.214430	25.840336	25.591393	25.467062	
26.577776	26.711168	26.978382	27.380253	27.918003	28.593180	29.407595	30.363218	31.462067	32.706009	34.096523	35.634327	37.318802	39.147091	41.112579	43.202335	45.392815	47.642937	49.884171	52.010406	53.880310	55.361340	56.426117	57.103600	57.431080	57.431080	57.103600	56.426121	55.361340	53.880310	52.010403	49.884171	47.642937	45.392815	43.202335	41.112583	39.147095	37.318802	35.634327	34.096523	32.706009	31.462070	30.363222	29.407597	28.593184	27.918007	27.380255	26.978384	26.711168	26.577776	
27.603645	27.745676	28.030321	28.458733	29.032614	29.754194	30.626190	31.651752	32.834400	34.177925	35.686279	37.363373	39.212753	41.237038	43.436802	45.808357	48.339149	50.998276	53.717915	56.361683	58.692394	60.425732	61.590260	62.293728	62.623318	62.623318	62.293732	61.590260	60.425732	58.692394	56.361679	53.717911	50.998276	48.339146	45.808357	43.436806	41.237038	39.212753	37.363373	35.686279	34.177925	32.834400	31.651754	30.626192	29.754198	29.032616	28.458735	28.030323	27.745676	27.603645	
28.541142	28.691216	28.992094	29.445248	30.052868	30.817871	31.743887	32.835270	34.097084	35.535137	37.156010	38.967087	40.976631	43.193829	45.628681	48.291355	51.189800	54.322002	57.652565	61.047344	64.119965	66.074669	67.229591	67.870911	68.157875	68.157875	67.870911	67.229591	66.074669	64.119965	61.047344	57.652565	54.322002	51.189800	48.291355	45.628681	43.193829	40.976631	38.967087	37.156013	35.535141	34.097084	32.835270	31.743891	30.817873	30.052870	29.445250	28.992096	28.691216	28.541143	
29.387320	29.544661	29.860220	30.335766	30.973953	31.778357	32.753483	33.904831	35.238956	36.763603	38.487881	40.422554	42.580536	44.977661	47.633987	50.575943	53.839775	57.475803	61.546581	66.073921	70.679985	72.535194	73.392776	73.811783	73.988342	73.988342	73.811775	73.392776	72.535194	70.679985	66.073921	61.546581	57.475803	53.839779	50.575943	47.633987	44.977661	42.580536	40.422554	38.487881	36.763603	35.238956	33.904831	32.753483	31.778358	30.973955	30.335766	29.860222	29.544662	29.387323	
30.139925	30.303591	30.631935	31.126989	31.791834	32.630623	33.648651	34.852448	36.249882	37.850391	39.665276	41.708164	43.995796	46.549328	49.396694	52.577160	56.151001	60.222694	65.005798	71.037109	80.000000	80.000000	80.000000	80.000000	80.000000	80.000000	80.000000	80.000000	80.000000	80.000000	71.037109	65.005798	60.222694	56.151001	52.577164	49.396694	46.549324	43.995792	41.708160	39.665276	37.850391	36.249878	34.852448	33.648651	32.630623	31.791834	31.126991	30.631937	30.303595	30.139929	
30.797497	30.966398	31.305321	31.816526	32.503441	33.370708	34.424278	35.671516	37.121357	38.784580	40.674129	42.805687	45.198463	47.876545	50.871159	54.224705	57.998253	62.285549	67.236847	73.080170	80.000000	80.000000	80.000000	80.000000	80.000000	80.000000	80.000000	80.000000	80.000000	80.000000	73.080170	67.236847	62.285553	57.998253	54.224705	50.871159	47.876545	45.198460	42.805683	40.674129	38.784576	37.121357	35.671516	34.424282	33.370712	32.503441	31.816526	31.305323	30.966398	30.797499	
31.359463	31.532381	31.879421	32.403015	33.106853	33.995953	35.076740	36.357201	37.847034	39.557938	41.503922	43.701832	46.171963	48.939034	52.033482	55.493320	59.366371	63.711796	68.595146	74.056931	80.000000	80.000000	80.000000	80.000000	80.000000	80.000000	80.000000	80.000000	80.000000	80.000000	74.056931	68.595146	63.711796	59.366375	55.493317	52.033478	48.939030	46.171959	43.701828	41.503922	39.557930	37.847031	36.357201	35.076740	33.995953	33.106853	32.403015	31.879423	31.532383	31.359465	
31.826218	32.001839	32.354332	32.886246	33.601433	34.505146	35.604115	36.906689	38.423031	40.165337	42.148155	44.388744	46.907516	49.728432	52.879284	56.391384	60.297806	64.627998	69.394279	74.562340	80.000000	80.000000	80.000000	80.000000	80.000000	80.000000	80.000000	80.000000	80.000000	80.000000	74.562340	69.394279	64.627998	60.297806	56.391380	52.879280	49.728428	46.907509	44.388741	42.148151	40.165337	38.423031	36.906693	35.604115	34.505146	33.601437	32.886250	32.354336	32.001839	31.826221	
32.199169	32.376110	32.731270	33.267227	33.987915	34.898666	36.006325	37.319374	38.848118	40.604889	42.604317	44.863617	47.402805	50.244793	53.414955	56.939659	60.842564	65.136940	69.811440	74.808243	80.000000	80.000000	80.000000	80.000000	80.000000	80.000000	80.000000	80.000000	80.000000	80.000000	74.808243	69.811440	65.136940	60.842564	56.939655	53.414955	50.244789	47.402798	44.863613	42.604317	40.604885	38.848118	37.319374	36.006325	34.898666	33.987915	33.267231	32.731270	32.376114	32.199173	
32.480762	32.657616	33.012585	33.548237	34.268456	35.178524	36.285202	37.596878	39.123703	40.877815	42.873589	45.127857	47.660130	50.492611	53.649696	57.156414	61.034737	65.295952	69.926987	74.869751	80.000000	80.000000	80.000000	80.000000	80.000000	80.000000	80.000000	80.000000	80.000000	80.000000	74.869751	69.926987	65.295952	61.034737	57.156414	53.649693	50.492607	47.660126	45.127853	42.873589	40.877815	39.123703	37.596878	36.285202	35.178524	34.268459	33.548241	33.012585	32.657616	32.480766	
32.674461	32.849827	33.201782	33.732803	34.446636	35.348362	36.444489	37.743057	39.253811	40.988380	42.960533	45.186466	47.685104	50.478344	53.591103	57.050743	60.885086	65.117142	69.752792	74.754982	80.000000	80.000000	80.000000	80.000000	80.000000	80.000000	80.000000	80.000000	80.000000	80.000000	74.754982	69.752792	65.117142	60.885086	57.050743	53.591099	50.478340	47.685101	45.186466	42.960537	40.988380	39.253807	37.743057	36.444485	35.348362	34.446640	33.732807	33.201790	32.849831	32.674465	
32.784729	32.957260	33.303474	33.825687	34.527416	35.413414	36.489758	37.763931	39.244991	40.943726	42.872955	45.047848	47.486408	50.210125	53.244923	56.622406	60.381447	64.569038	69.235855	74.409599	80.000000	80.000000	80.000000	80.000000	80.000000	80.000000	80.000000	80.000000	80.000000	80.000000	74.409599	69.235847	64.569038	60.381443	56.622406	53.244919	50.210125	47.486401	45.047848	42.872955	40.943726	39.244987	37.763931	36.489758	35.413418	34.527420	33.825691	33.303478	32.957264	32.784729	
32.816956	32.985382	33.323288	33.832779	34.517056	35.380417	36.428352	37.667580	39.106201	40.753857	42.621964	44.724106	47.076633	49.699627	52.618641	55.867867	59.496227	63.579037	68.238258	73.661308	80.000000	80.000000	80.000000	80.000000	80.000000	80.000000	80.000000	80.000000	80.000000	80.000000	73.661308	68.238258	63.579037	59.496227	55.867867	52.618641	49.699627	47.076630	44.724102	42.621960	40.753853	39.106201	37.667580	36.428352	35.380421	34.517056	33.832787	33.323292	32.985382	32.816956	
32.777351	32.940521	33.267784	33.761002	34.422970	35.257446	36.269184	37.463966	38.848701	40.431534	42.222042	44.231560	46.473698	48.965321	51.728348	54.793354	58.207504	62.053947	66.506790	72.013695	80.000000	80.000000	80.000000	80.000000	80.000000	80.000000	80.000000	80.000000	80.000000	80.000000	72.013695	66.506790	62.053951	58.207504	54.793354	51.728348	48.965321	46.473694	44.231552	42.222038	40.431534	38.848701	37.463966	36.269188	35.257450	34.422974	33.761005	33.267788	32.940521	32.777351	
32.672848	32.829746	33.144325	33.618156	34.253590	35.053749	36.022560	37.164719	38.485748	39.992050	41.690960	43.590931	45.701820	48.035389	50.606209	53.433205	56.542225	59.969067	63.756828	67.908066	72.070488	73.756592	74.540657	74.925644	75.088371	75.088371	74.925636	74.540657	73.756599	72.070488	67.908066	63.756832	59.969067	56.542225	53.433205	50.606209	48.035389	45.701817	43.590927	41.690956	39.992050	38.485752	37.164719	36.022560	35.053753	34.253590	33.618156	33.144325	32.829746	32.672852	
32.510944	32.660721	32.960903	33.412750	34.018131	34.779495	35.699860	36.782768	38.032246	39.452770	41.049213	42.826801	44.791054	46.947659	49.302189	51.859322	54.620438	57.576508	60.687347	63.824650	66.639793	68.433403	69.496544	70.088715	70.354248	70.354248	70.088715	69.496544	68.433403	66.639793	63.824654	60.687351	57.576508	54.620438	51.859325	49.302193	46.947659	44.791054	42.826801	41.049213	39.452770	38.032249	36.782772	35.699863	34.779495	34.018131	33.412750	32.960903	32.660721	32.510944	
32.299561	32.441540	32.725975	33.153801	33.726391	34.445503	35.313244	36.331963	37.504169	38.832413	40.319077	41.966167	43.774906	45.745132	47.874180	50.154816	52.571033	55.089733	57.644527	60.108761	62.268906	63.874432	64.954498	65.608055	65.914658	65.914658	65.608055	64.954498	63.874435	62.268906	60.108761	57.644527	55.089733	52.571033	50.154816	47.874184	45.745132	43.774906	41.966167	40.319077	38.832413	37.504173	36.331966	35.313244	34.445503	33.726387	33.153801	32.725975	32.441540	32.299561	
32.046879	32.180573	32.448280	32.850620	33.388489	34.062962	34.875259	35.826584	36.918003	38.150246	39.523407	41.036575	42.687263	44.470509	46.377483	48.393173	50.492592	52.634773	54.754337	56.753204	58.503662	59.888065	60.883507	61.517330	61.823910	61.823910	61.517330	60.883511	59.888069	58.503666	56.753204	54.754337	52.634773	50.492592	48.393173	46.377483	44.470512	42.687267	41.036579	39.523407	38.150249	36.918007	35.826584	34.875259	34.062965	33.388489	32.850620	32.448280	32.180573	32.046883	
31.761177	31.886280	32.136658	32.512630	33.014641	33.643131	34.398499	35.280903	36.290115	37.425259	38.684479	40.064476	41.559879	43.162315	44.859074	46.631180	48.450706	50.277370	52.055222	53.711994	55.166439	56.349445	57.230640	57.808907	58.094097	58.094097	57.808910	57.230644	56.349453	55.166439	53.711990	52.055222	50.277370	48.450710	46.631180	44.859074	43.162319	41.559883	40.064480	38.684483	37.425262	36.290119	35.280907	34.398499	33.643135	33.014637	32.512630	32.136658	31.886280	31.761179	
31.450682	31.567062	31.799866	32.149143	32.614914	33.197071	33.895271	34.708771	35.636246	36.675491	37.823105	39.074005	40.420826	41.853096	43.356152	44.909763	46.486507	48.050198	49.555115	50.947639	52.172127	53.181602	53.947784	54.459393	54.714703	54.714703	54.459393	53.947788	53.181606	52.172127	50.947636	49.555115	48.050198	46.486511	44.909767	43.356155	41.853100	40.420830	39.074013	37.823109	36.675495	35.636250	34.708775	33.895271	33.197075	32.614918	32.149143	31.799866	31.567062	31.450684	
31.123425	31.231123	31.446442	31.769201	32.199055	32.735413	33.377319	34.123283	34.971088	35.917530	36.958057	38.086384	39.293938	40.569214	41.896984	43.257404	44.625187	45.969051	47.252045	48.433418	49.472618	50.334911	50.995869	51.441544	51.665493	51.665489	51.441547	50.995872	50.334908	49.472614	48.433414	47.252045	45.969051	44.625187	43.257408	41.896988	40.569218	39.293941	38.086388	36.958061	35.917530	34.971088	34.123283	33.377319	32.735413	32.199055	31.769199	31.446442	31.231123	31.123425	
30.787117	30.886318	31.084543	31.381413	31.776281	32.268162	32.855595	33.536522	34.308052	35.166237	36.105793	37.119701	38.198830	39.331409	40.502518	41.693584	42.882011	44.041195	45.141136	46.150066	47.037052	47.775131	48.343723	48.729134	48.923550	48.923550	48.729134	48.343723	47.775127	47.037048	46.150063	45.141132	44.041195	42.882015	41.693588	40.502518	39.331413	38.198833	37.119705	36.105793	35.166241	34.308052	33.536522	32.855598	32.268162	31.776279	31.381411	31.084543	30.886318	30.787117	
30.449045	30.540066	30.721848	30.993851	31.355192	31.804569	32.340153	32.959442	33.659077	34.434647	35.280418	36.189060	37.151329	38.155701	39.188076	40.231510	41.266155	42.269466	43.216881	44.083069	44.843647	45.477104	45.966217	46.298641	46.466675	46.466675	46.298641	45.966217	45.477104	44.843647	44.083065	43.216881	42.269466	41.266155	40.231510	39.188076	38.155701	37.151333	36.189064	35.280422	34.434650	33.659077	32.959446	32.340157	31.804573	31.355194	30.993853	30.721851	30.540068	30.449045	
30.115992	30.199261	30.365473	30.613964	30.943670	31.353058	31.840025	32.401772	33.034641	33.733963	34.493816	35.306839	36.163982	37.054291	37.964722	38.880051	39.782963	40.654343	41.473862	42.220951	42.875961	43.421383	43.842854	44.129642	44.274750	44.274750	44.129642	43.842857	43.421383	42.875957	42.220951	41.473862	40.654343	39.782967	38.880051	37.964718	37.054291	36.163986	35.306843	34.493816	33.733959	33.034641	32.401772	31.840029	31.353060	30.943674	30.613966	30.365477	30.199263	30.115995	
29.794180	29.870213	30.021908	30.248508	30.548820	30.921148	31.363207	31.872013	32.443760	33.073666	33.755825	34.483028	35.246620	36.036369	36.840366	37.645054	38.435349	39.194977	39.906944	40.554295	41.120911	41.592384	41.956692	42.204662	42.330170	42.330170	42.204659	41.956692	41.592381	41.120911	40.554295	39.906944	39.194977	38.435349	37.645050	36.840363	36.036369	35.246624	34.483032	33.755829	33.073669	32.443764	31.872015	31.363209	30.921150	30.548822	30.248512	30.021912	29.870216	29.794184	
29.489225	29.558615	29.696991	29.903532	30.176958	30.515471	30.916676	31.377502	31.894091	32.461681	33.074490	33.725597	34.406845	35.108776	35.820602	36.530273	37.224655	37.889793	38.511345	39.075150	39.567806	39.977314	40.293591	40.508842	40.617790	40.617790	40.508839	40.293591	39.977314	39.567806	39.075150	38.511345	37.889793	37.224655	36.530273	35.820599	35.108772	34.406849	33.725601	33.074493	32.461685	31.894094	31.377506	30.916677	30.515471	30.176960	29.903534	29.696993	29.558619	29.489227	
29.206127	29.269522	29.395885	29.584358	29.833607	30.141773	30.506424	30.924458	31.392044	31.904516	32.456299	33.040821	33.650459	34.276531	34.909283	35.538006	36.151199	36.736820	37.282650	37.776699	38.207695	38.565544	38.841728	39.029621	39.124710	39.124710	39.029621	38.841728	38.565544	38.207699	37.776699	37.282650	36.736820	36.151199	35.538002	34.909279	34.276531	33.650463	33.040825	32.456299	31.904518	31.392046	30.924461	30.506426	30.141777	29.833609	29.584362	29.395887	29.269524	29.206131	
28.949263	29.007351	29.123089	29.295601	29.523523	29.804979	30.137524	30.518085	30.942904	31.407459	31.906420	32.433582	32.981861	33.543282	34.109016	34.669521	35.214657	35.733940	36.216827	36.653061	37.033043	37.348171	37.591190	37.756435	37.840042	37.840042	37.756435	37.591187	37.348171	37.033043	36.653065	36.216827	35.733940	35.214657	34.669521	34.109020	33.543282	32.981865	32.433586	31.906422	31.407461	30.942905	30.518085	30.137526	29.804979	29.523525	29.295603	29.123091	29.007351	28.949263	
28.722382	28.775885	28.882452	29.041193	29.250738	29.509212	29.814196	30.162670	30.550970	30.974747	31.428913	31.907633	32.404308	32.911606	33.421501	33.925411	34.414330	34.879017	35.310276	35.699200	36.037495	36.317745	36.533695	36.680458	36.754692	36.754692	36.680458	36.533695	36.317745	36.037498	35.699203	35.310276	34.879017	34.414330	33.925415	33.421501	32.911606	32.404312	31.907637	31.428915	30.974747	30.550970	30.162670	29.814198	29.509212	29.250740	29.041195	28.882454	28.775887	28.722382	
28.528648	28.578310	28.677195	28.824406	29.018587	29.257875	29.539890	29.861673	30.219673	30.609705	31.026918	31.465807	31.920200	32.383308	32.847778	33.305817	33.749321	34.170048	34.559830	34.910828	35.215748	35.468105	35.662415	35.794407	35.861145	35.861145	35.794407	35.662415	35.468105	35.215752	34.910828	34.559830	34.170044	33.749321	33.305817	32.847778	32.383308	31.920202	31.465809	31.026920	30.609703	30.219671	29.861671	29.539890	29.257875	29.018587	28.824408	28.677197	28.578312	28.528650	
28.370646	28.417223	28.509937	28.647902	28.829765	29.053696	29.317345	29.617826	29.951689	30.314898	30.702812	31.110199	31.531242	31.959597	32.388447	32.810616	33.218697	33.605213	33.962791	34.284386	34.563469	34.794247	34.971825	35.092392	35.153343	35.153339	35.092392	34.971821	34.794247	34.563473	34.284389	33.962791	33.605213	33.218697	32.810616	32.388447	31.959597	31.531242	31.110199	30.702812	30.314898	29.951689	29.617826	29.317345	29.053696	28.829767	28.647902	28.509937	28.417223	28.370647	
28.250402	28.294659	28.382738	28.513754	28.686375	28.898783	29.148672	29.433212	29.749041	30.092241	30.458340	30.842318	31.238630	31.641268	32.043816	32.439552	32.821587	33.182991	33.516968	33.817039	34.077229	34.292236	34.457588	34.569820	34.626541	34.626537	34.569817	34.457588	34.292233	34.077229	33.817043	33.516968	33.182991	32.821587	32.439552	32.043812	31.641270	31.238630	30.842318	30.458342	30.092241	29.749041	29.433212	29.148670	28.898781	28.686373	28.513754	28.382738	28.294661	28.250404	
28.169415	28.212126	28.297108	28.423491	28.589943	28.794670	29.035397	29.309332	29.613173	29.943089	30.294724	30.663198	31.043158	31.428818	31.814026	32.192368	32.557278	32.902191	33.220692	33.506660	33.754478	33.959164	34.116520	34.223297	34.277252	34.277252	34.223297	34.116520	33.959164	33.754482	33.506660	33.220692	32.902191	32.557278	32.192364	31.814026	31.428820	31.043159	30.663197	30.294720	29.943089	29.613173	29.309330	29.035395	28.794670	28.589941	28.423489	28.297110	28.212128	28.169420	
28.128675	28.170612	28.254045	28.378109	28.541479	28.742371	28.978516	29.247154	29.545012	29.868303	30.212727	30.573484	30.945311	31.322531	31.699127	32.068832	32.425255	32.762001	33.072834	33.351826	33.593521	33.793102	33.946510	34.050587	34.103176	34.103176	34.050587	33.946510	33.793106	33.593525	33.351826	33.072838	32.762001	32.425255	32.068829	31.699125	31.322531	30.945311	30.573484	30.212725	29.868301	29.545010	29.247152	28.978514	28.742371	28.541479	28.378109	28.254047	28.170616	28.128683	
